w,h,Background,Inflammatory infiltration,Adipose tissue,Sweat gland,Hair follicles,Dermis,Sebaceous gland,Epidermis,Blood vessels,Muscle
163,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,72,0.6545703411102295,0.004407636821269989,0.04539293795824051,0.0011474875500425696,0.04283981770277023,0.002391535788774491,0.002648291410878301,0.16403204202651978,0.015240544453263285,0.06732934713363647
10,72,0.1645520031452179,0.013419869355857372,0.011323317885398865,0.0008894245256669818,0.08466197550296782,0.07961944490671158,0.004483297932893039,0.6113262772560121,0.006844236049801111,0.022880148142576214
11,72,0.0004027822578791529,0.07012441009283066,0.0015583288623020053,0.021748688071966168,0.031785409897565835,0.5690513849258423,0.00327851134352386,0.2811417281627655,0.005407711490988731,0.015501037240028381
12,72,0.0012054921826347707,0.06295113265514374,0.014952251687645912,0.025680935010313988,0.004717942327260971,0.8312830924987793,0.0026844819076359268,0.0018972798716276886,0.01616792008280754,0.03845948725938797
13,72,0.0028184070251882076,0.11811289936304092,0.02320512570440769,0.01724262535572052,0.00879936758428812,0.7594875693321228,0.007322496734559536,0.0014363792724907398,0.01575401984155178,0.0458211824297905
14,72,0.0017616173718124628,0.3435558676719665,0.011148589663207531,0.02252257987856865,0.027428429573774338,0.5268522500991821,0.009478995576500893,0.005264283157885075,0.007805572357028724,0.04418183490633965
15,72,0.0004653643700294197,0.6095885634422302,0.001226728898473084,0.01722024381160736,0.0473870262503624,0.2733539938926697,0.00593946222215891,0.013492302969098093,0.0023921779356896877,0.028934085741639137
16,72,0.00046338845277205115,0.3772801160812378,0.0006808650214225054,0.009344304911792278,0.01766045764088631,0.5478122830390929,0.003780773375183344,0.006541270762681961,0.002295652171596885,0.034140914678573615
17,72,0.00030217741732485587,0.2873678803443909,0.0035977147053927187,0.030170526355504986,0.0032552734483033423,0.6422577500343323,0.0018297953065484762,0.0004169900494161993,0.006304028443992138,0.024497807025909424
18,72,0.0008323645452037454,0.4544540345668793,0.010471592657268049,0.074870266020298,0.014965474605560303,0.15724879503250122,0.21663495898246765,0.0016197856748476624,0.005904083140194416,0.06299860030412674
19,72,0.0012106040958315134,0.10136125236749648,0.008327396586537361,0.028139900416135788,0.01842529699206352,0.018104087561368942,0.7736119031906128,0.001871944172307849,0.0020380723290145397,0.046909552067518234
20,72,0.000662046717479825,0.008590502664446829,0.0012377010425552724,0.0015321271494030952,0.008612118661403656,0.005861348006874323,0.9625068902969359,0.0010169603629037738,0.0013149514561519027,0.008665350265800953
21,72,8.146327309077606e-05,0.043154578655958176,0.0003302090626675636,0.0006001420551910996,0.0023127102758735423,0.15939199924468994,0.7927492260932922,0.0004369053931441158,0.000268692645477131,0.0006740808021277188
22,72,0.00028436398133635516,0.1578277051448822,0.0014501007972285151,0.01959615759551525,0.00527776638045907,0.4025067687034607,0.4016481041908264,0.0015908252680674195,0.0007538119098171593,0.009064389392733574
23,72,0.0002637105353642255,0.07524146139621735,0.0014597659464925528,0.022631460800766945,0.00510761607438326,0.10000970214605333,0.7840451598167419,0.0017573393415659664,0.0008126159082166852,0.008671119809150696
24,72,0.08328676223754883,0.04218149930238724,0.04630433768033981,0.12304966151714325,0.058046229183673866,0.011833570897579191,0.5931271314620972,0.0045389621518552295,0.010809721425175669,0.02682219818234444
25,72,0.2535853385925293,0.043299902230501175,0.06595970690250398,0.11613359302282332,0.07856472581624985,0.014537212438881397,0.324543297290802,0.00881599634885788,0.02981971576809883,0.06474055349826813
26,72,0.015264977701008318,0.033543676137924194,0.023634731769561768,0.05185394361615181,0.037620384246110916,0.12277420610189438,0.6529253721237183,0.004989850334823132,0.011815262027084827,0.04557756334543228
27,72,0.017902102321386337,0.02865528501570225,0.10863734781742096,0.06505303829908371,0.010280386544764042,0.2899141609668732,0.38562366366386414,0.001665010116994381,0.02962964214384556,0.06263939291238785
28,72,0.00212266412563622,0.02734561264514923,0.028060978278517727,0.2277912646532059,0.008148618042469025,0.4720278680324554,0.20049242675304413,0.0019141460070386531,0.012343594804406166,0.019752752035856247
29,72,0.0013839858584105966,0.009801353327929974,0.018769824877381325,0.19000765681266785,0.003627521218732,0.7547774314880371,0.0015777883818373086,0.0016140969237312677,0.005924736615270376,0.012515595182776451
30,72,0.0017055353382602336,0.008449584245681763,0.023987714201211933,0.005146720446646214,0.0019226750591769812,0.9313220977783204,0.000933224626351148,0.0017455818597227335,0.006761705037206411,0.018025124445557598
31,72,0.0016486659878864884,0.006736005656421185,0.016897119581699368,0.004695903975516558,0.002708193613216281,0.945703148841858,0.0009950360981747508,0.0020665214397013187,0.0057213446125388145,0.01282805483788252
32,72,0.0010131001472473145,0.005702671129256487,0.009778694249689579,0.00281250337138772,0.001418411498889327,0.9664527773857116,0.0005843609687872231,0.0012007436016574502,0.0050287460908293715,0.006007946562021971
33,72,0.0011388709535822274,0.009952383115887642,0.012238815426826477,0.0032516885548830032,0.002213772851973772,0.9521301388740541,0.0010044389637187123,0.0021511667873710394,0.0054448647424578675,0.010473774746060371
34,72,0.000783676456194371,0.0046858214773237705,0.009266131557524204,0.003216365817934275,0.0009274502517655492,0.9638346433639526,0.0004616206861101091,0.0012669925345107913,0.0058876490220427504,0.00966962892562151
35,72,0.002390290144830942,0.0021869558840990067,0.013302689418196678,0.005822093226015568,0.001158187631517649,0.9483535885810852,0.0005166457849554718,0.0011786400573328135,0.011389908380806446,0.013700956478714943
36,72,0.0028899800963699818,0.0034300226252526045,0.020100953057408333,0.005721228662878275,0.0013096563052386045,0.9348748922348022,0.0007279386045411228,0.001455078017897904,0.01615974865853786,0.0133304912596941
37,72,0.0019481226336210968,0.0034074683208018537,0.010652522556483746,0.004513354040682316,0.001056658453308046,0.959501564502716,0.00046203943202272063,0.0011601576115936039,0.008963781408965588,0.008334278129041195
38,72,0.002041248604655266,0.005052344407886268,0.012190736830234528,0.007321123965084553,0.0015751741593703628,0.9364479780197144,0.000858321029227227,0.0012586138909682634,0.01812673732638359,0.01512768305838108
39,72,0.02893644943833351,0.0048711332492530355,0.05322160571813584,0.006529024802148342,0.003775140270590782,0.8163958787918091,0.0013487482210621238,0.0018548183143138888,0.04470429569482803,0.038362912833690636
40,72,0.07421410083770752,0.0029259920120239253,0.10522159188985823,0.00587543984875083,0.004160388838499785,0.7034391164779663,0.0016919051995500922,0.002516329986974597,0.05261793732643128,0.04733721539378166
41,72,0.07262619584798813,0.005142549518495797,0.1195855513215065,0.007481166161596775,0.002589520765468478,0.6618226170539856,0.0022380012087523933,0.0022373772226274014,0.07392363250255585,0.0523534007370472
42,72,0.05629432201385498,0.004355715122073889,0.16090722382068634,0.00728172343224287,0.002270301105454564,0.6043686270713806,0.002386216074228287,0.0022715399973094463,0.11467139422893526,0.04519294947385788
43,72,0.2214336395263672,0.003771547926589847,0.12476203590631485,0.0035227467305958275,0.003371427301317453,0.4822299480438232,0.0016675458755344152,0.004653094802051783,0.08811672031879425,0.06647129356861115
44,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
